id,LATITUDE,LONGITUDE,Y,X
13132,37.78609846835237,-122.2914718082284,4182318.9927670327,562387.5335681348
13134,37.78322599401201,-122.2759865353742,4182010.735884105,563753.5330712028
13134,37.78186922125419,-122.27527706018421,4181860.685609164,563817.1738914452
13134,37.781656020711964,-122.27638054542498,4181836.278486068,563720.1856536431
13134,37.7831339433284,-122.27641815359208,4182000.228662504,563715.6051322349
13136,37.78471749013481,-122.27034107006578,4182180.0817170367,564249.3641266184
13136,37.78488825024538,-122.26876896766069,4182200.108958316,564387.6477169164
13136,37.783662203371144,-122.26802135222965,4182064.593771312,564454.5437934886
13136,37.783054759231106,-122.2667764023002,4181998.0565274097,564564.6980947375
13136,37.783622066420534,-122.26530418114801,4182062.0169331525,564693.8431858578
13136,37.78274096635228,-122.26643085958786,4181963.4797598002,564595.3987163219
13136,37.78277132274975,-122.26810213795582,4181965.6946526878,564448.203715058
13136,37.78389609377755,-122.26892586946303,4182089.9208940137,564374.6923566181
13136,37.784464500627784,-122.27006457661275,4182152.2024768777,564273.9299129848
13136,37.78602966607616,-122.27144234373758,4182324.9118900388,564151.2569691401
13136,37.78670195662218,-122.27051200218574,4182400.1414204966,564232.5949742616
13136,37.785703790289425,-122.27132956527784,4182288.833257052,564161.4692723915
13138,37.77673389425535,-122.26290985712994,4181299.4317821926,564910.7025598567
13138,37.7766791067982,-122.26129528968669,4181294.4749225364,565052.9369382572
13138,37.775827381033466,-122.26080132219069,4181200.3195017413,565097.1849467234
13138,37.776110745179864,-122.26234667239937,4181230.6843135837,564960.8445449481
13140,37.77859260334902,-122.28637628672611,4181489.6280529397,562842.5668157164
13140,37.77758361401349,-122.2857412795856,4181378.107518976,562899.342010284
13140,37.77745972702854,-122.28687942854162,4181363.597396131,562799.2173755808
13142,37.77504360899812,-122.28150132609375,4181099.153898283,563274.8924057154
13142,37.77454670879874,-122.28090630646942,4181044.425524673,563327.7176243018
13144,37.770879745210024,-122.27504653281294,4180641.5595855773,563846.92482172
13144,37.771365052035954,-122.27402622404271,4180696.101315052,563936.3671064067
13144,37.770997882770864,-122.27278828813623,4180656.2107925895,564045.7100675155
13144,37.76967685061155,-122.2728334264756,4180509.61137837,564042.874079345
13144,37.768430494956156,-122.27253473340086,4180371.532800482,564070.2562855089
13144,37.76798392288336,-122.27255913929181,4180321.9689330165,564068.4920511527
13144,37.76860449490833,-122.27402892290928,4180389.815715635,563938.5065023853
13144,37.7695689474617,-122.2749058515096,4180496.2226407556,563860.4422011166
13146,37.76894053060924,-122.26216290406511,4180435.27594742,564983.3036742705
13146,37.76854563071165,-122.2608549447717,4180392.371239989,565098.8469952922
13146,37.76790192548735,-122.26146490685849,4180320.5278113643,565045.6888103122
13148,37.762398290781846,-122.26219816421444,4179709.390123967,564985.9228897372
13148,37.7625158493049,-122.26079146395801,4179723.4113014457,565109.7243688498
13148,37.7616414137415,-122.26108632771745,4179626.1875807154,565084.5185669158
13148,37.760770572627194,-122.25996075845124,4179530.3514671796,565184.4258798871
13148,37.75959817375171,-122.26078621835559,4179399.6991537516,565112.7441085313
13148,37.76027709226993,-122.26220789194923,4179474.036621061,564986.9219790034
13148,37.7615065375446,-122.26177032878864,4179610.747459701,565024.3880616697
13231,37.83080272459143,-122.22937387997102,4187322.2218671236,567814.5801016474
13231,37.829785571703304,-122.22807720813886,4187210.309499069,567929.6206589486
13231,37.82971494931949,-122.22629385151848,4187203.772206329,568086.624284151
13231,37.82933721033246,-122.2249462328316,4187162.844648763,568205.5651100376
13231,37.82911747870272,-122.22674876296345,4187137.150536019,568047.1399107146
13231,37.82957863126018,-122.22826549426902,4187187.212266428,567913.2408130694
13231,37.83061147212182,-122.22954229782457,4187300.8798842775,567799.9342399606
13231,37.832178872006814,-122.23104344729416,4187473.6965690795,567666.4001774208
13231,37.83295161383266,-122.22988791289157,4187560.271096993,567767.3791992938
13231,37.83282024378135,-122.22835022585767,4187546.812132603,567902.8131538637
13231,37.832192523239506,-122.22738780821696,4187477.8657172145,567988.0803094909
13231,37.8314587715596,-122.22878363033621,4187395.43987519,567865.9214958638
13231,37.830857990374014,-122.22903291207898,4187328.6012757733,567844.534891183
13231,37.831400414157365,-122.23051996681559,4187387.7049295204,567713.1774413806
13245,37.84542245260711,-122.24299095759389,4188934.503262699,566603.1213348951
13247,37.841265702823804,-122.23707462879393,4188477.5416461225,567127.4268744283
13247,37.8411017891381,-122.23701392256858,4188459.3988084826,567132.9168866263
13249,37.82567345479137,-122.28267679817624,4186715.7655045567,563128.2654656189
13252,37.823372902898626,-122.28417639062134,4186459.5048675425,562998.2473204003
13252,37.824001190082186,-122.28336723566134,4186529.759834908,563068.9257063298
13252,37.82266961708448,-122.28385198559305,4186381.6934685237,563027.3960656273
13255,37.81029546500926,-122.27991123242384,4185011.4370931117,563384.8020199301
13255,37.80968413615495,-122.27841369489241,4184944.62648525,563517.146108098
13255,37.809340080342686,-122.27939490390315,4184905.7868318586,563431.06904199
13257,37.8039264681744,-122.27703043402052,4184306.7505500847,563643.8498231244
13257,37.803185482973426,-122.27671657939743,4184224.751564075,563672.1153548107
13264,37.80116795437684,-122.27874572290565,4183999.525326153,563495.2105830514
13264,37.80043602918463,-122.27843577054779,4183918.528434277,563523.1242901509
13266,37.80545407424606,-122.27206842407168,4184479.629740758,564079.3472017419
13266,37.80460047908005,-122.27167639688341,4184385.191654613,564114.5955595457
13268,37.812545184122484,-122.29654564985356,4185249.892928846,561918.6832358043
13268,37.81170970735705,-122.2963018601529,4185157.357818339,561940.8401068797
13270,37.80948159612527,-122.29055339096057,4184913.973191979,562448.7143441235
13270,37.8090974612868,-122.28931048026548,4184872.1844539954,562558.4464979675
13270,37.80874969721597,-122.28998245220379,4184833.1502258466,562499.5885396253
13272,37.80064127861204,-122.26866930228037,4183947.98294227,564382.7517534209
13272,37.79990261643042,-122.26835589986014,4183866.2438574634,564410.984001397
13274,37.798336861578164,-122.26716665501013,4183693.3426099597,564517.0436376308
13274,37.79760686617734,-122.26685488712515,4183612.564444353,564545.1265836532
13280,37.79530515063545,-122.2620917272122,4183360.4873333233,564966.4904836784
13280,37.79658067908257,-122.26132247247038,4183502.5427659824,565033.0994749599
13280,37.79625494547946,-122.25991249072231,4183467.384259477,565157.521980549
13280,37.795320143285174,-122.2586077354997,4183364.5776490564,565273.2171559128
13280,37.79425313360273,-122.25743835810839,4183247.0094711985,565377.1125538424
13280,37.79326439132846,-122.25760497054503,4183137.191497584,565363.3144729974
13280,37.79315963669615,-122.25920885366912,4183124.4487738553,565222.1925446393
13280,37.792318734086706,-122.26040431326115,4183030.3168937312,565117.6761311631
13280,37.79219458564695,-122.26197161755324,4183015.452082965,564979.789691958
13280,37.79332612792237,-122.26242866103553,4183140.6796736685,564938.5582464552
13280,37.79452326183695,-122.2621480153792,4183273.6972526247,564962.2194085658
13283,37.797596313214385,-122.26057768809379,4183615.7463331586,565097.7798287708
13283,37.79785850263896,-122.25957328689324,4183645.536320978,565185.9768323875
13283,37.7969347970859,-122.25923095512867,4183543.2894259244,565216.9277060896
13283,37.79663836046077,-122.26015672677413,4183509.7541616024,565135.6823997264
13296,37.79316435856419,-122.24814030804072,4183132.7522186437,566196.7209821086
13296,37.79266159286619,-122.24715164970614,4183077.670570654,566284.2168481171
13296,37.79235659360464,-122.24819679895013,4183043.0902430294,566192.4679100006
13302,37.80008208760026,-122.23807405690116,4183907.454383484,567076.7512349159
13302,37.79924884905481,-122.23814891717554,4183814.95221987,567070.9142210109
13305,37.80109941961237,-122.24679488568185,4184014.1059313845,566308.0855056925
13305,37.800785366496854,-122.24691236472258,4183979.178179692,566298.0238672949
13308,37.807095489222576,-122.26483520296009,4184666.7296587816,564714.6592361573
13308,37.80727274673218,-122.26377122942259,4184687.13376667,564808.1644508141
13308,37.8060514891357,-122.26439287766138,4184551.203469474,564754.5081955103
13314,37.78863727918653,-122.24774841592632,4182630.7479087682,566235.2665016358
13320,37.794422492696825,-122.23008244273674,4183285.282793273,567785.4815516571
13320,37.794040495953666,-122.2299922842165,4183242.9653598997,567793.7685365597
13339,37.79447132879095,-122.2280829430795,4183292.1528773364,567961.4804751414
13339,37.794063690957586,-122.2277651318319,4183247.1562498817,567989.8353778437
13342,37.796403625727635,-122.22517098018926,4183508.6635874235,568216.0838840447
13342,37.79747960126101,-122.22533002535378,4183627.927876057,568201.0920272557
13342,37.797713458000004,-122.2246241915079,4183654.38966572,568263.0186026914
13342,37.79631516533467,-122.22427732876055,4183499.501329811,568294.8437637317
13342,37.79597369938406,-122.22310599396681,4183462.471792235,568398.2848463446
13342,37.79692393851539,-122.22223486741909,4183568.5393140414,568474.1034586362
13342,37.79752213210095,-122.22131585123043,4183635.5829520593,568554.4616474642
13342,37.79616435828494,-122.22179417324618,4183484.5861710296,568513.6041394505
13342,37.7953630858564,-122.22274479674425,4183394.9880792736,568430.6486600039
13342,37.795597725211636,-122.22451622080911,4183419.7262920383,568274.4716272514
13345,37.796726487061285,-122.22055159159456,4183547.866231109,568622.4832857334
13345,37.797415925579095,-122.21976555174017,4183624.937309091,568691.048711141
13345,37.79607566844141,-122.21989963619855,4183476.136158376,568680.484766994
13345,37.79541968947959,-122.22062526036008,4183402.8219118128,568617.2061773456
13348,37.78775647810156,-122.21780266731537,4182554.6584605696,568872.8283133671
13348,37.78733083084205,-122.21638621571462,4182508.4769189553,568997.9452568498
13348,37.7867584265367,-122.21748338172533,4182444.1592135048,568901.8687190685
13351,37.78619418247592,-122.2343302091891,4182369.275290403,567418.96815066
13351,37.7853402543929,-122.23408223765874,4182274.710344121,567441.5789894365
13353,37.781202657468675,-122.22582724681259,4181821.6278058123,568172.2697579042
13353,37.78069388103348,-122.22443065437781,4181766.1978447507,568295.7212381827
13353,37.78064298863151,-122.2256282739749,4181759.6773439483,568190.305407357
13356,37.7795038411537,-122.21796840818325,4181638.9014336974,568865.8920060921
13356,37.77882019318865,-122.21801368202044,4181563.017005721,568862.5393627215
13356,37.77823255862111,-122.21807351919422,4181497.7745994106,568857.8150752352
13366,37.781856966018566,-122.19982827200963,4181913.4954202357,570461.1087462999
13366,37.781054034165344,-122.19988772706193,4181824.3647930785,570456.6354154552
13369,37.76615618355825,-122.19989977390858,4180171.431325683,570469.7142577844
13369,37.76561427643995,-122.19983612767759,4180111.354469825,570475.8343419365
13371,37.76100936187984,-122.19485179603724,4179604.2042577164,570919.242471155
13371,37.760626531557975,-122.19380168882634,4179562.5256460663,571012.1057994151
13371,37.759667584399935,-122.19282661309273,4179456.870698376,571098.9124277708
13371,37.75917358356488,-122.19397194746023,4179401.1913918494,570998.4975060712
13371,37.76013185905928,-122.19495526340174,4179506.7666112967,570910.9664302445
13374,37.77319019054707,-122.1838329701243,4180964.083363796,571878.0302132398
13374,37.772940312148535,-122.1827775458382,4180937.170813134,571971.2229259606
13374,37.772058685721106,-122.1829788536691,4180839.1989253084,571954.3482639211
13374,37.77225736116326,-122.18385311669503,4180860.569880831,571877.1590176108
13377,37.75759884139269,-122.19884765704148,4179222.7845913474,570570.5125100566
13377,37.757877303491604,-122.19780796191485,4179254.464731186,570661.8319885873
13377,37.75669666653474,-122.19766326825747,4179123.5820631753,570675.7009446046
13377,37.756635407339836,-122.19887691275099,4179115.869295994,570568.8506723414
13379,37.75125018547119,-122.18453777272238,4178529.289109953,571837.176608784
13379,37.750549896073444,-122.18469617288557,4178451.4702631324,571823.8992304979
13381,37.74961097692625,-122.16300197982622,4178364.1693289834,573736.0070992608
13381,37.74825166580414,-122.16199781585055,4178214.1450062236,573825.8218246067
13381,37.74859808296314,-122.16333351871585,4178251.5272253663,573707.8041235235
13383,37.74454260344016,-122.16839596464638,4177797.5955056027,573265.8081185305
13385,37.74351725507417,-122.17455110537637,4177679.0323294015,572724.5229708219
13385,37.742575511890664,-122.17485246902109,4177574.311668456,572698.892629388
13392,37.850614056526815,-122.22437337876349,4189523.9630738497,568236.371943977
13392,37.85179359840709,-122.22437620481256,4189654.833305931,568235.0361462241
13392,37.85273991480446,-122.2237097235117,4189760.316134632,568292.797352587
13392,37.853739774713986,-122.22318614141645,4189871.635551718,568337.9362717117
13392,37.85497424632342,-122.22337483492566,4190008.4643810955,568320.1969076819
13392,37.854953126916485,-122.22156934820379,4190007.443930593,568479.048665283
13392,37.85422757676748,-122.22234123008855,4189926.3768845573,568411.8152127645
13392,37.85316652552237,-122.22331771137792,4189807.936196083,568326.8907159757
13392,37.851734829902355,-122.22331432172835,4189649.089424414,568328.5103387714
13392,37.850581735438794,-122.2243180729819,4189520.4174117115,568241.2673802932
13392,37.84999472727453,-122.22566288382485,4189454.305769259,568123.4948503177
13394,37.83062870080549,-122.2133933210865,4187314.635659152,569221.0430078402
13394,37.8299301005045,-122.21177969920339,4187238.3218999794,569363.6973065325
13394,37.82876581364763,-122.21084530305777,4187109.8367981664,569447.0171298048
13394,37.827726634389165,-122.21158917405512,4186993.985584463,569382.5272109276
13394,37.828926781249606,-122.21268064849134,4187126.3335223384,569285.3503960702
13394,37.83012691773371,-122.21377215822253,4187258.681414533,569188.1735728947
13395,37.82102164961061,-122.19932584807596,4186259.236769678,570468.129944179
13395,37.82174803777372,-122.19850895798086,4186340.4470093204,570539.3350611172
13395,37.82059240926842,-122.19924039641403,4186211.676403967,570476.0589210411
13396,37.82305827366282,-122.19509633942214,4186488.4016393884,570838.4326131666
13396,37.82236664161255,-122.19459955925532,4186412.0408353866,570882.8157736543
13396,37.822911504740766,-122.19619244238034,4186471.2868777653,570742.1046579673
13396,37.82242283059998,-122.1959178500472,4186417.2757230923,570766.7382179216
13397,37.798446730473344,-122.18762830261595,4183763.407715429,571519.4323090097
13397,37.79831262767289,-122.18625686045519,4183749.5790394736,571640.30264567
13397,37.79745192207062,-122.1872594673091,4183653.3149229563,571552.8639428967
13399,37.7964643405356,-122.17485512905611,4183553.308871195,572645.9154960893
13399,37.79693782122754,-122.17379952588183,4183606.6629438307,572738.3883336424
13399,37.795812980786614,-122.17323792002831,4183482.297763949,572788.9365190354
13399,37.79581032245698,-122.17441764805795,4183481.0848962553,572685.0729137209
13401,37.78956834147937,-122.20385356624563,4182766.0527165215,570099.3609410644
13401,37.78928241938627,-122.20317169394896,4182734.840887988,570159.6699873826
13401,37.78871555222182,-122.20396911931354,4182671.3484462206,570089.9920786978
13403,37.77580924285511,-122.1644996222404,4181269.7029473945,573578.1097803323
13403,37.77545047699966,-122.16327654483612,4181230.8605111595,573686.1777961084
13403,37.7749230955155,-122.16310728154214,4181172.48047797,573701.607844142
13403,37.77477586566902,-122.1644934153875,4181155.053798878,573579.6806323936
13404,37.742590723000326,-122.14421384225784,4177600.239522721,575398.316202186
13404,37.74282324809519,-122.14262675229496,4177627.317992074,575537.9117357956
13404,37.741965463762035,-122.14121929557265,4177533.2833734653,575662.7897201226
13404,37.74077358057165,-122.14026075040319,4177401.818833219,575748.4585284616
13404,37.739437776606394,-122.14094021857287,4177253.0612731683,575689.9521879837
13404,37.73944240876733,-122.14222442044513,4177252.537523608,575576.7970067544
13404,37.7404528124905,-122.14348652558671,4177363.623803648,575464.5676564334
13404,37.74164693172259,-122.14450146207558,4177495.2938977005,575373.9323350032
13406,37.73496167246076,-122.13453986357631,4176761.630994462,576258.4764703758
13406,37.7343998925875,-122.13334922454789,4176700.271967646,576363.9665704715
13406,37.73430727742247,-122.13476674813819,4176688.840882483,576239.1556258268
13413,37.75510763832605,-122.17312031875542,4178966.1011476004,572839.2192459032
13415,37.775693823410116,-122.23305311241117,4181205.1773932036,567540.9756707912
13417,37.76962254172568,-122.22914764043796,4180534.3943438446,567890.4667609162
13419,37.77646008481646,-122.22244088782828,4181297.9111910807,568474.845986304
13441,37.84746420815806,-122.25734304315733,4189150.899535735,565338.5775567539
13443,37.842248258901215,-122.25751065600122,4188572.06501461,565328.432270723
13443,37.84177462787394,-122.25749678120957,4188519.524685983,565330.0708800805
13445,37.82326302810289,-122.27754513534597,4186451.806366292,563581.9532135741
13447,37.8187960157897,-122.27183403778234,4185960.0892186845,564088.445987654
13449,37.818053106020486,-122.28025765119287,4185871.9183707098,563347.6792486444
13451,37.80341718126215,-122.29984434180079,4184234.9556385064,561635.9128007486
13451,37.80302825733952,-122.29813485607845,4184192.9330108613,561786.7276927563
13451,37.802639308612385,-122.29642538826414,4184150.910366888,561937.5426185292
13451,37.80248255823597,-122.29626979614866,4184133.6219555917,561951.3709160378
13451,37.80261365825539,-122.29804046037435,4184146.9954617377,561795.3831125548
13451,37.80301548253857,-122.29971911006531,4184190.4695766657,561647.2712128614
13453,37.820649201217435,-122.24762113190471,4186182.5860677455,566217.8834730705
13453,37.821565442960384,-122.24703899730561,4186284.6568302084,566268.2994145337
13453,37.82038555559471,-122.24609373233706,4186154.417909693,566352.5499503061
13453,37.819398720557004,-122.24631192221493,4186044.7725681267,566334.2296175584
13453,37.81929903380206,-122.2474655802222,4186032.893798693,566232.780513648
13453,37.81953914832609,-122.24751694269499,4186059.498352474,566228.0453328837
13456,37.746322545134475,-122.14253312585222,4178015.641957772,575542.603698486
13456,37.74667624859794,-122.14083407518957,4178056.2583430205,575691.9321779391
13456,37.7459862819067,-122.13940484236346,4177980.863151128,575818.5529505095
13456,37.74472304569847,-122.13872718416138,4177841.2557527632,575879.5456770883
13456,37.743929976106706,-122.14019154682612,4177752.078105655,575751.3388294809
13456,37.744595570553244,-122.14109120143956,4177825.1982916845,575671.3977253542
13456,37.74546919374792,-122.14255166697099,4177920.9472953994,575541.8376416313
13463,37.82019661814541,-122.25931922069044,4186124.145204645,565188.7024136302
13463,37.82113386443541,-122.25788692142777,4186229.1339263534,565313.9375693196
13463,37.82207109316795,-122.25645458599895,4186334.122691324,565439.1727274783
13463,37.82091016735047,-122.25734328284129,4186204.6946797837,565361.9815660798
13463,37.81995347909722,-122.25875500245202,4186097.5624911305,565238.5750243939
13466,37.82458527340549,-122.25185549804858,4186616.3050134205,565841.708831438
13466,37.82437498026694,-122.2524153296404,4186592.578350888,565792.625918692
1367,37.628999419838586,-121.7858983825525,4165346.102910779,607131.7055478374
1367,37.629850336034075,-121.7845412129227,4165442.063840426,607250.2431178105
1367,37.63070123647961,-121.78318401226137,4165538.024828503,607368.7807080853
1367,37.63200914229516,-121.78301188880323,4165683.3359925826,607382.0867697627
1367,37.63163534496312,-121.78172944446737,4165643.331204571,607495.7873481582
1367,37.632547640535854,-121.78048253309115,4165745.9812468598,607604.4988870156
1367,37.63350540650453,-121.77924296418512,4165853.669375347,607712.4941931549
1367,37.6344631592924,-121.77800336337575,4165961.3575654575,607820.4895069313
1367,37.63551200992479,-121.7785225741202,4166077.13268151,607773.1610328222
1367,37.63658953420774,-121.77959553530738,4166195.453695658,607676.9328147364
1367,37.63765170035187,-121.77912107434041,4166313.8475316796,607717.2626820689
1367,37.638664261839594,-121.7802898410164,4166424.851515349,607612.6785345068
1367,37.63967681158024,-121.78145863949675,4166535.8554379684,607508.0943761552
1367,37.64068934957296,-121.78262746978234,4166646.8592995885,607403.5102070875
1367,37.641957983363085,-121.78297609800835,4166787.2172819474,607370.9248436156
1367,37.643332418930235,-121.78298587436304,4166939.7021238147,607368.0837361654
1367,37.64470685423729,-121.78299565107885,4167092.1869702297,607365.2425670543
1367,37.645108124343714,-121.78177572475771,4167138.1057780613,607472.2914949721
1367,37.64500770544395,-121.78016903080228,4167128.8063867902,607614.1851449856
1367,37.64397722069194,-121.77924767468147,4167015.5297652846,607696.9589131575
1367,37.643111059036976,-121.77790558554817,4166920.9694294324,607816.6171385116
1367,37.642244881974904,-121.77656352765688,4166826.4090319593,607936.2753714637
1367,37.64137868950647,-121.77522150100707,4166731.8485727916,608055.9336119733
1367,37.64051248163237,-121.7738795055982,4166637.2880518464,608175.5918600042
1367,37.63961606514782,-121.77410623402903,4166537.567581024,608156.8875310305
1367,37.63894240805259,-121.77323171512546,4166463.8328186437,608235.0241667639
1367,37.63834548274221,-121.77167483485118,4166399.4004116445,608373.2568442689
1367,37.637748536787186,-121.7701179795522,4166334.9679525457,608511.4895561782
1367,37.63715157018806,-121.76856114922884,4166270.5354412613,608649.7223025074
1367,37.63655458294541,-121.76700434388131,4166206.102877709,608787.955083283
1367,37.635974273621834,-121.76544240815296,4166143.5289836726,608926.6183992291
1367,37.6368243908735,-121.76441855379746,4166239.0403818935,609015.7157072469
1367,37.63789377127184,-121.76363850597863,4166358.596915133,609082.9785810371
1367,37.63713913933109,-121.76219441576654,4166276.549330999,609211.4991141105
1367,37.636373830368775,-121.76075877948176,4166193.309206892,609339.291946648
1367,37.63557157042045,-121.7593631216304,4166105.924578091,609463.6140854773
1367,37.63455712475023,-121.75819698936647,4165994.73126934,609567.9980009043
1367,37.6335426673859,-121.75703088889192,4165883.537898479,609672.3819049974
1367,37.63252819832828,-121.7558648202059,4165772.3444654504,609776.7657976823
1367,37.631193216069256,-121.75547016232962,4165624.6875800453,609813.5547540354
1367,37.62986211437821,-121.75590081415235,4165476.495444706,609777.5121079499
1367,37.629510633626126,-121.75728482642073,4165435.879564368,609655.9004537947
1367,37.63000934215507,-121.75842531063456,4165489.8798429524,609554.5290641078
1367,37.631381157384205,-121.75853246524065,4165641.960091168,609543.0595967467
1367,37.632198018164736,-121.75984635584601,4165731.0589946425,609425.9235267778
1367,37.632141127095935,-121.7615628613124,4165722.7461484307,609274.5435847644
1367,37.632058652981776,-121.76328798543894,4165711.5875678826,609122.4403464388
1367,37.63174140677492,-121.76495806540163,4165674.447351572,608975.5367576396
1367,37.631323886533785,-121.76660462363317,4165626.2114807693,608830.8537526606
1367,37.63175454091286,-121.76824424963327,4165672.092628718,608685.5453799773
1367,37.63218902640085,-121.76988386327743,4165718.401376729,608540.2342119092
1367,37.63146296196234,-121.77082504748981,4165636.754847972,608458.2402231705
1367,37.631699481622455,-121.7725274931305,4165661.0303928847,608307.6729479298
1367,37.63106540112741,-121.77308509788594,4165590.0345471767,608259.3899972644
1367,37.6297233949739,-121.77271176547872,4165441.5676156403,608294.2807053038
1367,37.62838138739624,-121.77233844653394,4165293.100663403,608329.1713544297
1367,37.62792233005194,-121.77093710731387,4165243.7863725103,608453.4979190874
1367,37.62717414751751,-121.77003021612325,4165161.822955666,608534.6140248379
1367,37.62579968700655,-121.77003058228169,4165009.323942332,608536.5806473765
1367,37.62442522624634,-121.77003094842662,4164856.824935345,608538.5472076284
1367,37.62305076523766,-121.77003131455803,4164704.3259347924,608540.5137055888
1367,37.622397031415346,-121.77092235806212,4164630.762893522,608462.8290528072
1367,37.62242034423094,-121.77265012272949,4164631.353877399,608310.318588871
1367,37.6224436316748,-121.77437788847847,4164631.944852627,608157.8081868431
1367,37.622466893746996,-121.77610565530792,4164632.5358192152,608005.2978466329
1367,37.62249013044743,-121.77783342321668,4164633.1267771637,607852.7875681529
1367,37.622513341776084,-121.77956119220352,4164633.7177264667,607700.2773513197
1367,37.622536527732976,-121.78128896226728,4164634.3086671396,607547.7671960432
1367,37.622559688318034,-121.78301673340682,4164634.8995991726,607395.2571022357
1367,37.622738517622295,-121.7845951566752,4164652.9356874386,607255.7034560764
1367,37.62405787962034,-121.78507952662109,4164798.767212145,607211.0624822637
1367,37.62537723939557,-121.78556391373803,4164944.5987091945,607166.4214531035
1367,37.626599392361975,-121.78627503955794,4165079.386378391,607101.9126913128
1367,37.62788672692844,-121.78657533701383,4165221.8752689576,607073.5656660917
13758,37.86305355237514,-122.31627102979574,4190840.9597112397,560141.3923943241
13758,37.86303908509775,-122.31491420249438,4190840.2296143556,560260.7532952992
13758,37.86184707446962,-122.31567199030647,4190707.4853677144,560195.06638956815
13758,37.862077175053166,-122.31692507666381,4190732.208037332,560084.6539106723
13762,37.87469911672088,-122.3239376796845,4192128.1408902803,559457.6600520555
13762,37.875061340122784,-122.32221911976212,4192169.4265253125,559608.5121189125
13762,37.87542353848145,-122.32050054305708,4192210.7121858187,559759.364212515
13762,37.8757857117965,-122.31878194957024,4192251.9978718623,559910.216332933
13762,37.87480702640854,-122.31771785409317,4192144.09477448,560004.5939868359
13762,37.87362227156795,-122.3167543724754,4192013.264213263,560090.2925998943
13762,37.87243750857352,-122.31579092163214,4191882.433615509,560175.9912059793
13762,37.87125273742612,-122.31482750156209,4191751.6029812032,560261.689805
13762,37.87061655708347,-122.31554797712722,4191680.552778322,560198.8400771753
13762,37.87031119354466,-122.31728392146279,4191645.5539042437,560046.4065538072
13762,37.86997983073724,-122.31899969955165,4191607.6861603856,559895.7665248167
13762,37.869377996326754,-122.32010798656209,4191540.201012153,559798.775062121
13762,37.87052023496005,-122.32114992303062,4191666.267092074,559706.2103934179
13762,37.871662464127674,-122.32219189158465,4191792.3331352067,559613.645721552
13762,37.8728046838288,-122.32323389222542,4191918.399141584,559521.0810466133
13762,37.87394689406253,-122.32427592495415,4192044.4651112347,559428.5163686891
13767,37.86502603946469,-122.31701332645011,4191059.3320557903,560074.4972500019
13767,37.86449571167622,-122.31747473928768,4191000.1945320214,560034.3418313367
13769,37.893837863773165,-122.27514524100428,4194283.8345178105,563732.3667254632
13771,37.89506313259371,-122.27529914547192,4194419.6757488595,563717.7784070896
13773,37.89693658717408,-122.27811406128504,4194625.620680762,563468.6709604795
13775,37.89541332546389,-122.27358047345074,4194459.705886616,563868.5883975646
13775,37.8954912229545,-122.27229609900738,4194469.229021192,563981.4478288558
13775,37.89423708808013,-122.27183644291522,4194330.395252785,564022.9486707991
13775,37.89463791414401,-122.27282808277906,4194374.187660788,563935.4120129753
13775,37.89476155571656,-122.27385934616883,4194387.199615136,563844.6318535786
13777,37.89317446974453,-122.27219119319352,4194212.2518863203,563992.6771415259
13779,37.89195003994558,-122.27214256196332,4194076.4319861745,563998.0131275182
13779,37.89204941711237,-122.2726826207598,4194087.0877292617,563950.4410043636
13781,37.89264565366992,-122.2635016149515,4194159.575380696,564757.1829860829
13781,37.891611199769926,-122.26367853980558,4194044.677519569,564742.5324823015
13781,37.892080843683786,-122.264290531037,4194096.3610227033,564688.3102351581
13783,37.89322189463053,-122.26849872066916,4194220.053345511,564317.3013361722
13785,37.89112627804922,-122.28541453487551,4193976.011417046,562831.7389549738
13791,37.88621752689485,-122.26313489240451,4193446.6148001845,564795.0612732413
13791,37.88564563959886,-122.2627355467356,4193383.440073906,564830.6790036788
13791,37.884365902284536,-122.26313467356798,4193241.1731494144,564796.703093273
13791,37.88534237239545,-122.26376779203018,4193349.075115632,564740.173736645
13793,37.88616763518706,-122.26236836389268,4193441.6118517816,564862.50942955
13793,37.8865132008131,-122.26121194441956,4193480.757747911,564963.8951889861
13793,37.885342356633686,-122.26016115361698,4193351.582211505,565057.3258805049
13793,37.884438211953054,-122.2604543283629,4193251.0609765495,565032.3405395399
13793,37.88528471231654,-122.26170917597985,4193344.108112678,564921.2501155736
13795,37.87366068541906,-122.27106840810713,4192047.9272961617,564108.314528515
13795,37.87343232612266,-122.28144318021005,4192015.5140290083,563196.0537713403
13795,37.87291894713396,-122.28005646561614,4191959.4936437616,563318.454370049
13795,37.873129344438645,-122.27828444587617,4191984.0413929187,563474.1235984846
13795,37.87338189890414,-122.27651296233707,4192013.269157954,563629.70853405
13795,37.87363442677546,-122.27474146673664,4192042.496945094,563785.2935032491
13795,37.87335977275003,-122.27339686139972,4192012.943450996,563903.788167117
13795,37.873134566643714,-122.27517420415921,4191986.7408281495,563747.6652074546
13795,37.87290933377,-122.27695153612684,4191960.5382260852,563591.5422823286
13795,37.87268407412921,-122.2787288573014,4191934.335644768,563435.419391654
13795,37.87260162801458,-122.28051164154114,4191923.9777665846,563278.6929212214
13795,37.87294266302391,-122.28204729590482,4191960.7760774135,563143.3399222603
13797,37.85687821716505,-122.27245119401549,4190184.9338987125,564001.2131127354
13797,37.85634979019408,-122.27141185508944,4190127.017115514,564093.1007535763
