geoid,LATITUDE,LONGITUDE,Y,X
060014353001,37.68120699999976,-122.06996299999999,4170852.1048930213,582007.8921657031
060014353002,37.680813999999756,-122.066475,4170811.559372469,582315.8948508339
060014353003,37.68101399999974,-122.057847,4170841.3622468985,583076.4846321974
060014354001,37.675739999999756,-122.077903,4170238.6251151995,581313.7183310954
060014354002,37.67423899999976,-122.085049,4170065.9147531614,580685.1709836416
060014354003,37.67089899999977,-122.08706799999999,4169693.607494375,580510.7300045027
060014355001,37.68382899999975,-122.09579000000001,4171120.729766819,579727.6886541977
060014355002,37.68100499999975,-122.08987499999999,4170812.456448586,580252.2908414643
060014355003,37.67710599999974,-122.093918,4170376.4099136456,579899.9646120572
060014356011,37.67326499999976,-122.103409,4169942.2051468226,579067.089505345
060014356012,37.67705099999975,-122.09968399999998,4170365.408200909,579391.5560960039
060014356021,37.68372799999976,-122.10385099999999,4171102.696742525,579017.0114378512
060014356022,37.681176999999764,-122.10038899999999,4170822.588970757,579324.9928352352
060014356023,37.67928599999975,-122.107165,4170607.0700660576,578729.4917219224
060014356024,37.68252099999976,-122.111336,4170962.4961697883,578358.2855319523
060014357001,37.68239499999975,-122.11623600000001,4170944.4310194803,577926.3492235171
060014357002,37.684146999999754,-122.12483499999999,4171131.6993213687,577166.2976638755
060014357003,37.68009899999975,-122.11849699999999,4170687.813619719,577729.3762307694
060014357004,37.67508999999975,-122.112559,4170137.0092755156,578258.2508993995
060014358001,37.67818399999976,-122.123156,4170471.492016557,577320.5332790038
060014358002,37.67579099999975,-122.129894,4170200.4534611297,576728.8259931875
060014358003,37.67951399999974,-122.13212499999999,4170611.6935942206,576528.2606195954
060014358004,37.68288799999976,-122.13449499999999,4170984.104032107,576315.8157136476
060014359001,37.678811999999745,-122.144079,4170524.114070341,575474.8611568484
060014359002,37.674100999999744,-122.14126499999999,4170003.7023090515,575727.7919905717
060014359003,37.67027099999976,-122.146634,4169574.443686132,575258.1844234862
060014359004,37.674263999999745,-122.145803,4170018.130635071,575327.4347698677
060014360001,37.67403899999976,-122.136112,4170000.998849678,576182.2829386618
060014360002,37.66879999999974,-122.13793799999999,4169418.2541736383,576026.5984496832
060014360003,37.66556899999974,-122.136429,4169061.002698751,576162.9839888476
060014361001,37.66861499999976,-122.12762499999998,4169406.1419479065,576936.3269378883
060014361002,37.67240899999975,-122.11771099999999,4169835.2654627576,577806.7164770246
060014361003,37.673492999999745,-122.12727299999999,4169947.6408560476,576962.332732147
060014362001,37.66901099999974,-122.10748099999999,4169466.7999694594,578712.4807407244
060014362002,37.668266999999766,-122.11413,4169378.691997064,578126.8642605966
060014363001,37.670257999999755,-122.09535400000001,4169615.4049629997,579780.6650961094
060014363002,37.666734999999754,-122.08764099999999,4169231.1221541218,580464.6925010218
060014363003,37.66133499999975,-122.08715799999999,4168632.4103894127,580513.124168813
060014363004,37.66518699999975,-122.09242699999999,4169055.2757405243,580044.2489665927
060014364011,37.67718899999974,-122.056057,4170418.5672053597,583238.5995686288
060014364012,37.674352999999755,-122.065044,4170095.9707592144,582449.2300835316
060014364013,37.67107499999976,-122.06589499999998,4169731.5295733227,582377.806880321
060014364014,37.66838299999975,-122.07179499999998,4169427.6850707796,581860.4371618937
060014364015,37.665645999999775,-122.072142,4169123.7133242143,581832.8390959653
060014364021,37.669729999999745,-122.04542699999999,4169600.4855814143,584184.4215294546
060014364022,37.66270899999978,-122.04098900000001,4168825.50200095,584583.7890319502
060014365001,37.66104299999975,-122.07647299999998,4168609.241781224,581455.8864062654
060014365002,37.65816799999974,-122.06698,4168298.5513825025,582296.3699989979
060014366011,37.659688999999744,-122.082884,4168453.4663861026,580891.8875080093
060014366012,37.65847499999975,-122.07903399999998,4168322.10221209,581232.7973182471
060014366013,37.652399999999766,-122.075468,4167651.180570569,581553.9842867046
060014366021,37.65058499999975,-122.086561,4167440.219367999,580577.3984400228
060014366022,37.65259099999975,-122.08167899999998,4167666.9889334426,581005.8855850521
060014367001,37.66162099999974,-122.097632,4168655.1997537003,579588.9870599662
060014367002,37.66234199999975,-122.101988,4168731.505587689,579204.013042322
060014368001,37.65464699999975,-122.09160399999999,4167886.573857278,580128.1643807442
060014368002,37.65269199999975,-122.09642,4167665.5643716916,579705.4334776438
060014369001,37.66313599999976,-122.10857700000001,4168814.05373653,578622.018420427
060014369002,37.658798999999746,-122.104939,4168335.9241208835,578947.4837647321
060014369003,37.656636999999755,-122.109348,4168092.349394805,578560.8648824099
060014369004,37.66294699999977,-122.11337899999998,4168789.0685704355,578198.6796578644
060014370001,37.64601099999975,-122.097779,4166923.1600896604,579592.6829138207
060014370002,37.641642999999746,-122.099755,4166436.8605312426,579423.0102292252
060014370003,37.64681999999975,-122.10334699999999,4167008.2075489783,579100.6133516367
060014371011,37.61815399999974,-122.10925899999998,4163822.786162948,578609.252799619
060014371012,37.62042599999975,-122.093648,4164088.0505533214,579984.542465177
060014371013,37.627610999999746,-122.104322,4164876.172015604,579034.9459209999
060014371021,37.628288999999754,-122.09730299999998,4164957.330152562,579653.5944793107
060014371022,37.625951999999764,-122.098169,4164697.30857678,579579.6692230465
060014371023,37.633039999999745,-122.103072,4165479.565477277,579139.4910503017
060014372001,37.64864799999976,-122.11438999999999,4167201.766507038,578124.490965626
060014372002,37.64326099999977,-122.110139,4166607.6345703895,578505.172670692
060014372003,37.636548999999775,-122.105868,4165866.529608895,578889.0736181849
060014372004,37.63865699999976,-122.11350099999999,4166094.0183540876,578213.3918441415
060014373001,37.64014899999975,-122.092964,4166276.874321347,580023.7533476925
060014373002,37.63430799999975,-122.091876,4165629.7510120515,580126.0177122627
060014373003,37.63524499999974,-122.096695,4165729.605369642,579699.8155095673
060014374001,37.64484599999975,-122.090126,4166800.4261028673,580269.0882237824
060014374002,37.64179199999976,-122.086006,4166465.1216336023,580635.8640177898
060014375001,37.64390499999974,-122.082361,4166702.6963290735,580955.1528564481
060014375002,37.643666999999745,-122.07811,4166679.967765863,581330.4486921057
060014376001,37.635818999999756,-122.078884,4165808.569556002,581270.7132009555
060014376002,37.635461999999755,-122.082223,4165766.0736435778,580976.4918569693
060014377011,37.63769699999976,-122.06919099999999,4166025.372507837,582123.8854017584
060014377012,37.63401999999974,-122.068156,4165618.319672104,582219.2558997184
060014377013,37.63336799999975,-122.073384,4165541.4124041935,581758.6785920212
060014377021,37.63938399999975,-122.074142,4166208.220919811,581685.2091055228
060014377022,37.63631199999975,-122.071862,4165869.3733985033,581889.7419595683
060014378001,37.64460999999975,-122.07049400000001,4166791.2234515212,582001.3213770393
060014378002,37.63973899999975,-122.062951,4166257.4112151186,582672.1808918926
060014379001,37.63996799999976,-122.057379,4166287.743614567,583163.5327921906
060014379002,37.64370099999974,-122.063106,4166696.85503734,582654.115289011
060014380001,37.617212999999744,-122.02847,4163789.1167293927,585740.2546247903
060014380002,37.61906099999976,-122.032552,4163990.4292220203,585377.8844044695
060014381001,37.62329199999974,-122.045383,4164448.2590943556,584240.7387747657
060014381002,37.62045699999974,-122.040943,4164137.713746768,584635.7728850119
060014381003,37.61778999999974,-122.03826000000001,4163844.2359590703,584875.5826317079
060014381004,37.614858999999754,-122.03500500000001,4163521.993306111,585166.1935328437
060014381005,37.61113599999975,-122.028395,4163114.948771613,585753.852761411
060014381006,37.61115699999975,-122.033142,4163112.9527296983,585334.8482941042
060014382011,37.62795099999974,-122.07873899999998,4164935.7499192827,581292.0779385499
060014382012,37.62305399999976,-122.076086,4164394.7357282173,581531.5330207674
060014382013,37.62822599999975,-122.074439,4164969.9947282947,581671.2174946356
060014382031,37.621532999999765,-122.06821899999998,4164232.846534078,582227.4538920763
060014382032,37.62822399999974,-122.06800799999999,4164975.389645232,582238.7019799136
060014382041,37.62909899999974,-122.06173200000002,4165077.988868389,582791.5363614759
060014382042,37.63064299999976,-122.05693799999999,4165253.534756369,583212.8407327197
060014382043,37.624771999999744,-122.058802,4164600.502323287,583054.8967875756
060014383001,37.62893099999974,-122.085705,4165038.4676365815,580676.3251732812
060014383002,37.62694299999975,-122.087984,4164815.9446902825,580477.3681944179
060014383003,37.62897399999975,-122.09252,4165037.4008629364,580074.9184033637
060014384001,37.62233599999976,-122.08359999999999,4164308.5731574474,580869.2173117823
060014384002,37.620564999999736,-122.082797,4164112.7754633278,580942.0011982967
060014401001,37.59594699999975,-122.001607,4161454.554665665,588136.14257551206
060014402001,37.59965599999976,-122.019686,4161849.248043409,586535.8278257358
060014402002,37.596092999999776,-122.02303499999998,4161450.856741974,586244.3051021989
060014402003,37.601725999999765,-122.02533499999998,4162073.7205269835,586034.7739089713
060014402004,37.60375499999975,-122.02182199999999,4162302.0604267293,586342.5328001707
060014403011,37.60129899999975,-122.05985399999999,4161995.2748377128,582988.1455383046
060014403012,37.60281399999977,-122.05440699999998,4162168.190152145,583467.2790944885
060014403013,37.60033799999975,-122.04888199999999,4161898.4077763245,583957.7638503836
060014403014,37.60681899999975,-122.027512,4162636.7897627903,585836.7499577429
060014403041,37.589741999999745,-122.079011,4160696.2874025647,581309.6649263047
060014403042,37.58934999999976,-122.07435599999998,4160656.8360739253,581721.0702229775
060014403043,37.58336099999973,-122.079078,4159988.2703579306,581310.6910846746
060014403051,37.580811999999746,-122.07182199999998,4159711.7699229387,581954.1517894279
060014403052,37.578469999999754,-122.07356599999999,4159450.4098303732,581802.7230940431
060014403053,37.57499299999977,-122.076459,4159062.1290021436,581551.062096795
060014403061,37.58563499999975,-122.06709199999999,4160251.009396471,582366.4856377386
060014403062,37.58360999999976,-122.070777,4160023.11455107,582043.3520508879
060014403071,37.590865999999735,-122.05277,4160844.035467995,583625.1519380681
060014403072,37.59228799999976,-122.04567300000001,4161008.147187389,584250.1144470342
060014403073,37.591475999999744,-122.04406099999999,4160919.5045150523,584393.3458266323
060014403081,37.587257999999764,-122.031502,4160462.8842546036,585506.9473834123
060014403082,37.59156899999975,-122.02442699999999,4160947.647871784,586126.6336609579
060014403083,37.595381999999745,-122.02948599999999,4161366.0669614016,585675.6262845604
060014403084,37.58501099999973,-122.02467899999999,4160219.816796031,586111.9415121195
060014403311,37.59461899999977,-122.081491,4161235.2368943165,581085.4207798406
060014403312,37.59444399999974,-122.074611,4161221.7838971918,581692.9879461823
060014403321,37.59108599999975,-122.084491,4160840.671256629,580824.3979903318
060014403322,37.57861699999978,-122.082452,4159459.018421021,581017.9259781155
060014403331,37.603635999999746,-122.07473000000002,4162241.5166141735,581672.4330835268
060014403332,37.60081999999977,-122.07202299999999,4161931.4444069806,581914.4698771127
060014403341,37.59291699999975,-122.06761399999999,4161058.475971107,582312.3765266346
060014403342,37.59379699999975,-122.06295,4161160.208663231,582723.1564056058
060014403351,37.594455999999745,-122.010162,4161281.134831675,587382.6484552142
060014403352,37.58770899999975,-122.013828,4160529.1595584494,587066.8671526273
060014403361,37.58393199999975,-122.02037799999998,4160104.055342152,586492.938635275
060014403362,37.580736999999765,-122.01765199999998,4159752.0888884566,586737.3362643773
060014411001,37.573836999999735,-121.964347,4159037.098881026,591452.5199001089
060014411002,37.58194199999975,-121.97361600000002,4159927.3558101747,590624.1805823509
060014412001,37.57482699999975,-121.98279899999999,4159129.1361366673,589821.8966593938
060014412002,37.57625999999976,-121.98968299999999,4159281.565875049,589212.2926821072
060014412003,37.583754999999755,-121.999714,4160103.6465313165,588317.6643157233
060014413011,37.57611199999976,-122.01315399999999,4159243.1155206445,587139.8919520547
060014413012,37.56647899999974,-122.00159600000002,4158185.133742403,588171.8631455647
060014413021,37.57275399999976,-122.02557,4158859.107229594,586047.3782645897
060014413022,37.56996799999977,-122.02056399999998,4158554.602202995,586492.6681191055
060014413023,37.56422999999974,-122.01144799999999,4157926.4123190013,587304.4078057185
060014413024,37.56767699999974,-122.015293,4158305.2851970014,586960.818622078
060014414011,37.57819599999977,-122.03662299999999,4159452.8212559866,585065.1239739062
060014414012,37.575256999999745,-122.03369299999999,4159129.4017977174,585327.2000313811
060014414013,37.575405999999745,-122.044285,4159136.3655875395,584391.7105605713
060014414014,37.569243999999735,-122.038225,4158458.164622693,584933.8330175497
060014414021,37.58340799999976,-122.04517,4160023.3778508217,584304.5373936753
060014414022,37.58042399999974,-122.040132,4159696.8420757367,584752.7498641366
060014414023,37.58362499999975,-122.033158,4160058.302596751,585364.8875975045
060014415011,37.576800999999755,-122.064869,4159272.846568794,582572.5158426506
060014415012,37.569281999999745,-122.07106,4158433.2065163595,582034.0831566891
060014415031,37.50571599999977,-121.97665,4151467.305560333,590448.3430431843
060014415032,37.55994199999977,-122.05941499999999,4157407.185352776,583072.841319943
060014415211,37.57472299999974,-122.049714,4159055.7251085658,583913.0731334354
060014415212,37.56958899999973,-122.049308,4158486.481011012,583954.688559069
060014415213,37.56993399999975,-122.056148,4158518.668304806,583350.2560875539
060014415214,37.57597199999976,-122.055692,4159188.9764484456,583383.7927391041
060014415221,37.58071499999975,-122.05921099999999,4159712.0851974906,583067.7827047942
060014415222,37.584764999999756,-122.05426899999999,4160165.8067632555,583499.627113153
060014415223,37.587306999999754,-122.05921999999998,4160443.4470597887,583059.6628557052
060014415231,37.56537799999975,-122.04851900000001,4158019.9847828057,584029.0968460449
060014415232,37.56298199999974,-122.04775999999998,4157754.8327907133,584098.8224794888
060014415233,37.56520099999976,-122.04431800000002,4158004.1119703003,584400.3125928672
060014415241,37.56381299999975,-122.054943,4157840.6263767458,583463.5004964133
060014415242,37.559938999999744,-122.05333899999998,4157412.240701879,583609.49203553
060014416011,37.566957999999744,-122.031984,4158210.1972357514,585487.598775002
060014416012,37.56367899999976,-122.02783299999999,4157850.1833372354,585857.9553935133
060014416013,37.56052799999975,-122.03217999999998,4157496.6236409154,585477.6363289757
060014416021,37.56230799999975,-122.021186,4157704.167480545,586446.5913057709
060014416022,37.55856499999975,-122.016662,4157293.0602962123,586850.4958466836
060014416023,37.55325999999976,-122.022268,4156699.315903229,586361.4722432296
060014416024,37.55623099999974,-122.024048,4157027.307983516,586200.8211887216
060014417001,37.56115699999976,-122.005004,4157591.4750750894,587877.1371699735
060014417002,37.55009099999974,-122.01155099999998,4156357.6228197776,587311.8088206004
060014417003,37.547594999999745,-122.018995,4156073.8088149033,586657.1375749791
060014417004,37.55438499999975,-122.013291,4156832.4183127983,587153.1059972767
060014418001,37.557099999999764,-121.99858299999998,4157147.382095367,588449.0450967639
060014418002,37.55836199999975,-121.99297799999998,4157292.6883415375,588942.6134621237
060014418003,37.56034099999976,-121.98593299999999,4157518.9455603897,589562.4925329977
060014418004,37.56351599999974,-121.989967,4157867.369498315,589202.4136816139
060014419211,37.54055199999977,-121.965783,4155342.784194401,591366.3481226538
060014419212,37.543450999999735,-121.970469,4155659.8792346716,590948.8368406212
060014419231,37.55571799999976,-121.98487899999999,4157007.036796454,589661.124377496
060014419232,37.54774799999974,-121.99049499999998,4156117.4378461167,589174.5712837616
060014419233,37.55213199999972,-121.98857799999999,4156605.6544329813,589338.6805242627
060014419241,37.56068299999974,-121.97622299999999,4157566.1880791793,590419.6908515702
060014419242,37.56412099999976,-121.97156299999999,4157952.122704503,590827.0977716881
060014419243,37.567013999999745,-121.96712899999999,4158277.391855608,591215.1723523171
060014419244,37.56659499999975,-121.97781100000002,4158220.5884116837,590272.3004224314
060014419251,37.55578699999976,-121.97154299999998,4157027.4980090177,590838.9828132857
060014419252,37.55819199999974,-121.96707500000001,4157298.6566462065,591230.6997286702
060014419261,37.54154399999975,-121.98068500000001,4155438.467391797,590048.6237189071
060014419262,37.53995799999976,-121.97575499999999,4155267.2371542994,590486.0801562112
060014419271,37.54383899999975,-121.976206,4155697.3925319877,590441.5470429683
060014419272,37.546249999999766,-121.976051,4155965.037513091,590452.32658541
060014420001,37.560175999999736,-121.94882899999999,4157536.6471302886,592839.8197344468
060014420002,37.55015099999976,-121.93656399999999,4156436.5743470127,593935.6857705687
060014421001,37.55226699999975,-121.94903999999998,4156658.946665446,592830.9955979285
060014421002,37.543353999999766,-121.951034,4155668.096348184,592665.8955068472
060014422001,37.53704899999977,-121.948491,4154971.077193733,592898.3745378341
060014422002,37.54238499999976,-121.936554,4155574.9584512915,593946.315999297
060014422003,37.53731299999975,-121.939531,4155009.2578158723,593689.6627734106
060014422004,37.53052899999975,-121.944809,4154251.3393052155,593231.797428263
060014423011,37.526864999999745,-121.96376999999998,4153826.1970366137,591560.9222044204
060014423012,37.52989499999974,-121.96124099999999,4154164.8343738066,591780.6770975624
060014423013,37.528147999999746,-121.955542,4153976.585484948,592286.3855005635
060014423021,37.53879799999975,-121.959423,4155154.3807150703,591930.3825035321
060014423022,37.53331499999975,-121.965434,4154540.1924175224,591406.0151942035
060014423023,37.53595999999976,-121.959243,4154839.685995505,591949.7703278875
060014424001,37.53733499999974,-121.971034,4154980.7744926256,590906.349368373
060014424002,37.53364999999974,-121.972745,4154570.278438407,590759.6493435805
060014424003,37.526235999999734,-121.973297,4153747.1784838024,590719.858030323
060014424004,37.530083999999746,-121.978413,4154169.1829186617,590263.1564246968
060014425001,37.53457499999974,-121.981411,4154664.5762344575,589992.8614236915
060014425002,37.53421799999975,-121.98706599999998,4154619.57081298,589493.6523402359
060014425003,37.54214999999975,-121.98678299999999,4155499.8787233634,589509.173209804
060014425004,37.53773099999976,-121.99297799999998,4155003.720179087,588967.1335763788
060014426011,37.54762799999975,-121.99518399999998,4156099.6863282984,588760.499963779
060014426012,37.54114999999974,-121.998812,4155377.546533229,588447.6657100015
060014426021,37.55286699999976,-122.00340399999999,4156673.212934809,588028.2040961036
060014426022,37.546275999999736,-122.00649099999998,4155939.068671487,587763.2543333867
060014427001,37.540230999999736,-122.011033,4155264.1589030325,587369.0738132199
060014427002,37.53625399999974,-122.003175,4154830.2508702683,588067.9750788326
060014427003,37.53506399999975,-122.008047,4154693.671198463,587638.9228200543
060014428001,37.52854099999975,-121.99192299999999,4153985.1092508677,589071.2720197946
060014429001,37.52288899999975,-121.975679,4153373.5414505447,590513.4218960587
060014429002,37.514819999999744,-121.969289,4152484.473081146,591087.894866396
060014429003,37.51505799999977,-121.971849,4152508.4029455483,590861.3628946212
060014429004,37.523697999999754,-121.982989,4153456.288593809,589866.4905259414
060014430011,37.51906799999976,-121.951827,4152972.8303343975,592625.872081903
060014430021,37.512206999999734,-121.95799899999999,4152205.558300107,592088.8750676381
060014430022,37.51520099999974,-121.96021699999999,4152535.5668545207,591889.1780539053
060014430023,37.519837999999744,-121.962171,4153048.124581913,591710.8156680497
060014431021,37.51086299999976,-121.92479799999998,4152089.460717902,595024.8709592075
060014431022,37.50400799999974,-121.922493,4151331.2434366196,595237.2995049504
060014431023,37.50138299999976,-121.925858,4151036.60499748,594943.1934960104
060014431024,37.51125799999975,-121.93456099999999,4152123.4689940233,594161.5081111921
060014431031,37.52809499999975,-121.91012499999998,4154016.242145359,596299.5395659957
060014431032,37.510969999999745,-121.913369,4152112.937152013,596034.8445643806
060014431041,37.52822999999975,-121.927055,4154014.0188262556,594803.4161858164
060014431042,37.52983199999975,-121.92223899999999,4154196.6237783353,595226.9250996459
060014431043,37.535054999999744,-121.926519,4154771.7814863785,594842.1337656118
060014431051,37.524636999999764,-121.937079,4153605.3245574543,593922.1928770677
060014431052,37.51941599999975,-121.92447899999999,4153038.7214387776,595042.215786953
060014432001,37.49475599999975,-121.910208,4150317.258596401,596335.0511875724
060014432002,37.47400299999975,-121.89700399999998,4148028.3576034824,597529.2684806611
060014433011,37.474006999999744,-121.916798,4148008.4830408334,595778.9803130678
060014433012,37.469190999999746,-121.911966,4147479.08661972,596212.4229275072
060014433211,37.486695999999746,-121.92533299999998,4149407.646900491,595008.2050899083
060014433212,37.48999599999972,-121.924328,4149774.788605203,595092.8731558833
060014433221,37.48482399999974,-121.92076200000001,4149204.5764367958,595414.7075769311
060014433222,37.47952899999973,-121.91939299999999,4148618.498010229,595542.4866784617
060014441001,37.55135299999973,-122.03047499999998,4156480.229560837,585638.7255664638
060014441002,37.55364699999974,-122.03530199999999,4156730.356809036,585209.731184194
060014441003,37.54540099999975,-122.03431799999998,4155816.3748471625,585306.0462786767
060014441004,37.55105599999975,-122.04287099999999,4156436.0566496723,584544.0883382101
060014442001,37.54107399999977,-122.03909799999998,4155331.9782690983,584888.6887032961
060014442002,37.53872899999975,-122.046496,4155065.152834228,584237.7519732271
060014442003,37.54540399999974,-122.04808300000002,4155804.3062062943,584090.0463292954
060014443011,37.537024999999744,-122.051193,4154871.9008911,583824.6911119969
060014443012,37.53500499999975,-122.05583099999998,4154643.662883718,583417.1761897434
060014443021,37.52664099999974,-122.042057,4153728.0081465626,584643.588477735
060014443022,37.52682199999974,-122.048818,4153742.026289065,584045.9708794514
060014444001,37.540876999999746,-122.030221,4155318.1735247183,585673.1517809327
060014444002,37.536255999999746,-122.034869,4154801.2600814817,585267.7859870016
060014444003,37.532754999999746,-122.03952999999998,4154408.616949591,584859.95133916
060014445001,37.54245699999974,-122.02268299999999,4155500.3662814396,586337.2756078097
060014445002,37.53765999999976,-122.024385,4154966.589119467,586192.4376500287
060014445003,37.532895999999745,-122.027803,4154434.907678801,585895.9254224545
060014445004,37.52903399999975,-122.034218,4154000.588785967,585333.5311169948
060014446011,37.52612899999976,-122.014353,4153696.4967526076,587092.1638699116
060014446012,37.531601999999744,-122.01633600000001,4154301.877682508,586910.5897068547
060014446021,37.51771899999976,-121.99599099999999,4152780.5901487214,588724.639904144
060014446022,37.520913999999756,-122.003779,4153127.7499426072,588032.6392810867
060014501011,37.70670699999976,-121.885743,4173858.535192053,598218.6953960172
060014501021,37.717018999999745,-121.90100200000002,4174986.778961259,596860.1884728065
060014501022,37.718915999999766,-121.88435999999999,4175214.5993073047,598324.4703198075
060014501023,37.71343399999976,-121.879723,4174611.239065415,598740.4315318562
060014502001,37.72353899999974,-121.920285,4175690.414119842,595152.2883880187
060014502002,37.723789999999745,-121.912434,4175726.2707857406,595843.8727838825
060014502003,37.714498999999776,-121.91263199999999,4174695.2145079677,595838.3934656486
060014503001,37.71809399999975,-121.92388499999998,4175082.6292550005,594841.9637634145
060014503002,37.710814999999776,-121.91724900000001,4174281.7535465066,595436.1737227977
060014504001,37.72246499999975,-121.93199,4175559.4210447175,594122.0879081606
060014504002,37.716005999999766,-121.930425,4174844.3584656725,594268.1984851873
060014504003,37.71380899999977,-121.93607,4174594.930359327,593773.4247519358
060014505011,37.70779999999975,-121.94541500000001,4173918.907243048,592957.251674922
060014505012,37.706048999999744,-121.940838,4173729.1837713486,593362.9035306508
060014505021,37.715175999999744,-121.94730099999998,4174735.4145765933,592781.8054992912
060014505022,37.70311299999975,-121.95748499999999,4173386.968561534,591899.0893535549
060014506011,37.61204299999974,-121.90044,4163340.1714740195,597046.3181121807
060014506012,37.665947999999766,-121.924154,4169296.693141134,594884.6859013549
060014506021,37.69220199999975,-121.92171099999999,4172212.0769218924,595066.6417192197
060014506022,37.68739299999976,-121.923797,4171676.3980777017,594888.8534749695
060014506023,37.67740299999975,-121.917486,4170574.405682198,595458.1141359686
060014506024,37.67777799999974,-121.91927199999999,4170614.194826646,595300.1367952016
060014506025,37.653532999999754,-121.903076,4167940.780147939,596759.8404966673
060014506031,37.68866099999974,-121.907712,4171833.494211904,596305.4720458342
060014506032,37.67619699999978,-121.90593599999998,4170452.424745291,596478.2080933267
060014506033,37.68321899999975,-121.908007,4171229.394156574,596286.4974010949
060014506034,37.68083599999974,-121.909925,4170963.0285372953,596120.447774262
060014506041,37.682407999999725,-121.89095400000001,4171157.0705186687,597791.2582950568
060014506042,37.681977999999745,-121.878598,4171122.3266060846,598881.3673342476
060014506043,37.67993799999974,-121.88302700000001,4170891.321797609,598493.5182480526
060014506044,37.67807399999975,-121.889404,4170677.8258682303,597933.633606906
060014506051,37.67136999999975,-121.87813099999998,4169945.8469589963,598936.6344557324
060014506052,37.67169999999975,-121.88421099999998,4169976.0611059223,598399.9914532796
060014506053,37.67446499999974,-121.88970799999998,4170277.0850726785,597911.5688799082
060014506061,37.67139899999976,-121.903833,4169922.248107887,596669.8886795237
060014506062,37.66567799999976,-121.903506,4169287.834637416,596706.1515457882
060014506063,37.669823999999736,-121.892901,4169758.830076489,597636.0652684537
060014506071,37.65470999999976,-121.88659,4168088.507640984,598212.5692712107
060014506072,37.66238899999975,-121.877504,4168950.0558988233,599003.861531233
060014507011,37.65093999999976,-121.875303,4167682.103560296,599213.2311085489
060014507012,37.63933499999974,-121.877665,4166392.0229312833,599020.2711289141
060014507013,37.63893399999975,-121.857871,4166368.610109264,600767.2372789585
060014507014,37.642061999999754,-121.81054800000001,4166767.5541266534,604938.1796050412
060014507411,37.664181999999755,-121.863681,4169163.677985231,600220.6762365262
060014507412,37.66055599999974,-121.865044,4168759.9125237796,600105.3287022286
060014507413,37.65568999999975,-121.86705799999999,4168217.8757371875,599934.20710117
060014507421,37.659871999999744,-121.854981,4168694.813370942,600993.8617525257
060014507422,37.660140999999754,-121.84921299999999,4168730.887821625,601502.2665678675
060014507423,37.665663999999744,-121.844556,4169348.7245497955,601905.488027199
060014507431,37.69383799999973,-121.889679,4172426.577383277,597888.6597553275
060014507432,37.691253999999745,-121.88218399999998,4172147.7355371234,598552.8792434284
060014507441,37.695454999999775,-121.87131099999999,4172625.3361374307,599505.9199430969
060014507442,37.69753999999974,-121.861117,4172867.546940288,600401.8471690761
060014507451,37.690417999999745,-121.865876,4172072.2582873777,599991.8534973261
060014507452,37.68245999999976,-121.866932,4171188.178330669,599909.422532782
060014507461,37.67447099999974,-121.86941700000001,4170299.140272798,599700.9900569578
060014507462,37.67142299999976,-121.870887,4169959.397785267,599575.4266461469
060014507501,37.70700499999977,-121.863099,4173915.585445598,600214.3664852678
060014507511,37.71448899999976,-121.864027,4174744.9588915785,600122.4918986076
060014507521,37.72159699999975,-121.856274,4175541.925729243,600796.2171173596
060014511011,37.72074199999975,-121.713609,4175610.2243955135,613371.0491882074
060014511012,37.71690999999975,-121.720489,4175176.741096422,612770.4913968213
060014511013,37.66793499999975,-121.63062999999998,4169854.773938184,620770.0624253138
060014511014,37.69510199999976,-121.69689900000002,4172785.732245877,614883.3646757207
060014511015,37.655839999999735,-121.743187,4168373.7503522127,610860.7866577262
060014511021,37.65634499999975,-121.777253,4168390.0511795008,607855.0485814485
060014511022,37.65175099999975,-121.78400399999998,4167872.594118171,607266.1484958753
060014512011,37.71066899999977,-121.73134600000002,4174471.2598730936,611822.9438790777
060014512012,37.71213299999975,-121.74118500000002,4174621.9931368423,610953.486157985
060014512013,37.70998799999976,-121.748544,4174375.3048358387,610308.0088449098
060014512021,37.72222799999976,-121.75317399999999,4175727.931030317,609881.8048713537
060014512022,37.72474299999975,-121.728396,4176036.3485591365,612061.7709545534
060014512023,37.7199849999998,-121.728397,4175508.429326649,612068.8525445621
060014513001,37.69468799999976,-121.79224799999999,4172627.1511076367,606477.5143404314
060014513002,37.68546399999975,-121.796595,4171598.7939938353,606107.4049018536
060014513003,37.68305299999976,-121.799891,4171327.5608608373,605820.2027586375
060014514011,37.69504599999975,-121.778241,4172682.8838854698,607711.9252240974
060014514012,37.694750999999734,-121.75715599999998,4172674.6038371874,609571.3151801622
060014514013,37.68914899999976,-121.76397,4172045.0984669,608978.7567319069
060014514031,37.69142099999976,-121.780681,4172277.87788801,607502.0375110646
060014514032,37.69110399999976,-121.786762,4172235.7460880955,606966.3372136132
060014514041,37.683909999999756,-121.787602,4171436.595068454,606902.6023009876
060014514042,37.68434499999975,-121.781486,4171491.854083272,607441.2707434094
060014514043,37.68662999999976,-121.77288299999998,4171755.279452102,608196.5413575877
060014515011,37.67780099999975,-121.75522500000001,4170796.2135325433,609766.5443027753
060014515012,37.674929999999755,-121.734051,4170502.677836885,611638.0859219201
060014515031,37.68416699999976,-121.743416,4171516.435812272,610798.4555224999
060014515032,37.68355199999978,-121.749941,4171440.5047821524,610224.0048741648
